Time_index,TX_NG,TX_coal,TX_oil,Nuclear
2935,2.88,2.79,11.88,0.71
2936,2.88,2.79,11.88,0.71
2937,2.88,2.79,11.88,0.71
2938,2.88,2.79,11.88,0.71
2939,2.88,2.79,11.88,0.71
2940,2.88,2.79,11.88,0.71
2941,2.88,2.79,11.88,0.71
2942,2.88,2.79,11.88,0.71
2943,2.88,2.79,11.88,0.71
2944,2.88,2.79,11.88,0.71
2945,2.88,2.79,11.88,0.71
2946,2.88,2.79,11.88,0.71
2947,2.88,2.79,11.88,0.71
2948,2.88,2.79,11.88,0.71
2949,2.88,2.79,11.88,0.71
2950,2.88,2.79,11.88,0.71
2951,2.88,2.79,11.88,0.71
2952,2.88,2.79,11.88,0.71
2953,2.88,2.79,11.88,0.71
2954,2.88,2.79,11.88,0.71
2955,2.88,2.79,11.88,0.71
2956,2.88,2.79,11.88,0.71
2957,2.88,2.79,11.88,0.71
2958,2.88,2.79,11.88,0.71
2959,2.88,2.79,11.88,0.71
2960,2.88,2.79,11.88,0.71
2961,2.88,2.79,11.88,0.71
2962,2.88,2.79,11.88,0.71
2963,2.88,2.79,11.88,0.71
2964,2.88,2.79,11.88,0.71
2965,2.88,2.79,11.88,0.71
2966,2.88,2.79,11.88,0.71
2967,2.88,2.79,11.88,0.71
2968,2.88,2.79,11.88,0.71
2969,2.88,2.79,11.88,0.71
2970,2.88,2.79,11.88,0.71
2971,2.88,2.79,11.88,0.71
2972,2.88,2.79,11.88,0.71
2973,2.88,2.79,11.88,0.71
2974,2.88,2.79,11.88,0.71
2975,2.88,2.79,11.88,0.71
2976,2.88,2.79,11.88,0.71
2977,2.88,2.79,11.88,0.71
2978,2.88,2.79,11.88,0.71
2979,2.88,2.79,11.88,0.71
2980,2.88,2.79,11.88,0.71
2981,2.88,2.79,11.88,0.71
2982,2.88,2.79,11.88,0.71
2983,2.88,2.79,11.88,0.71
2984,2.88,2.79,11.88,0.71
2985,2.88,2.79,11.88,0.71
2986,2.88,2.79,11.88,0.71
2987,2.88,2.79,11.88,0.71
2988,2.88,2.79,11.88,0.71
2989,2.88,2.79,11.88,0.71
2990,2.88,2.79,11.88,0.71
2991,2.88,2.79,11.88,0.71
2992,2.88,2.79,11.88,0.71
2993,2.88,2.79,11.88,0.71
2994,2.88,2.79,11.88,0.71
2995,2.88,2.79,11.88,0.71
2996,2.88,2.79,11.88,0.71
2997,2.88,2.79,11.88,0.71
2998,2.88,2.79,11.88,0.71
2999,2.88,2.79,11.88,0.71
3000,2.88,2.79,11.88,0.71
3001,2.88,2.79,11.88,0.71
3002,2.88,2.79,11.88,0.71
3003,2.88,2.79,11.88,0.71
3004,2.88,2.79,11.88,0.71
3005,2.88,2.79,11.88,0.71
3006,2.88,2.79,11.88,0.71
3007,2.88,2.79,11.88,0.71
3008,2.88,2.79,11.88,0.71
3009,2.88,2.79,11.88,0.71
3010,2.88,2.79,11.88,0.71
3011,2.88,2.79,11.88,0.71
3012,2.88,2.79,11.88,0.71
3013,2.88,2.79,11.88,0.71
3014,2.88,2.79,11.88,0.71
3015,2.88,2.79,11.88,0.71
3016,2.88,2.79,11.88,0.71
3017,2.88,2.79,11.88,0.71
3018,2.88,2.79,11.88,0.71
3019,2.88,2.79,11.88,0.71
3020,2.88,2.79,11.88,0.71
3021,2.88,2.79,11.88,0.71
3022,2.88,2.79,11.88,0.71
3023,2.88,2.79,11.88,0.71
3024,2.88,2.79,11.88,0.71
3025,2.88,2.79,11.88,0.71
3026,2.88,2.79,11.88,0.71
3027,2.88,2.79,11.88,0.71
3028,2.88,2.79,11.88,0.71
3029,2.88,2.79,11.88,0.71
3030,2.88,2.79,11.88,0.71
3031,2.88,2.79,11.88,0.71
3032,2.88,2.79,11.88,0.71
3033,2.88,2.79,11.88,0.71
3034,2.88,2.79,11.88,0.71
3035,2.88,2.79,11.88,0.71
3036,2.88,2.79,11.88,0.71
3037,2.88,2.79,11.88,0.71
3038,2.88,2.79,11.88,0.71
3039,2.88,2.79,11.88,0.71
3040,2.88,2.79,11.88,0.71
3041,2.88,2.79,11.88,0.71
3042,2.88,2.79,11.88,0.71
3043,2.88,2.79,11.88,0.71
3044,2.88,2.79,11.88,0.71
3045,2.88,2.79,11.88,0.71
3046,2.88,2.79,11.88,0.71
3047,2.88,2.79,11.88,0.71
3048,2.88,2.79,11.88,0.71
3049,2.88,2.79,11.88,0.71
3050,2.88,2.79,11.88,0.71
3051,2.88,2.79,11.88,0.71
3052,2.88,2.79,11.88,0.71
3053,2.88,2.79,11.88,0.71
3054,2.88,2.79,11.88,0.71
3055,2.88,2.79,11.88,0.71
3056,2.88,2.79,11.88,0.71
3057,2.88,2.79,11.88,0.71
3058,2.88,2.79,11.88,0.71
3059,2.88,2.79,11.88,0.71
3060,2.88,2.79,11.88,0.71
3061,2.88,2.79,11.88,0.71
3062,2.88,2.79,11.88,0.71
3063,2.88,2.79,11.88,0.71
3064,2.88,2.79,11.88,0.71
3065,2.88,2.79,11.88,0.71
3066,2.88,2.79,11.88,0.71
3067,2.88,2.79,11.88,0.71
3068,2.88,2.79,11.88,0.71
3069,2.88,2.79,11.88,0.71
3070,2.88,2.79,11.88,0.71
3071,2.88,2.79,11.88,0.71
3072,2.88,2.79,11.88,0.71
3073,2.88,2.79,11.88,0.71
3074,2.88,2.79,11.88,0.71
3075,2.88,2.79,11.88,0.71
3076,2.88,2.79,11.88,0.71
3077,2.88,2.79,11.88,0.71
3078,2.88,2.79,11.88,0.71
3079,2.88,2.79,11.88,0.71
3080,2.88,2.79,11.88,0.71
3081,2.88,2.79,11.88,0.71
3082,2.88,2.79,11.88,0.71
3083,2.88,2.79,11.88,0.71
3084,2.88,2.79,11.88,0.71
3085,2.88,2.79,11.88,0.71
3086,2.88,2.79,11.88,0.71
3087,2.88,2.79,11.88,0.71
3088,2.88,2.79,11.88,0.71
3089,2.88,2.79,11.88,0.71
3090,2.88,2.79,11.88,0.71
3091,2.88,2.79,11.88,0.71
3092,2.88,2.79,11.88,0.71
3093,2.88,2.79,11.88,0.71
3094,2.88,2.79,11.88,0.71
3095,2.88,2.79,11.88,0.71
3096,2.88,2.79,11.88,0.71
3097,2.88,2.79,11.88,0.71
3098,2.88,2.79,11.88,0.71
3099,2.88,2.79,11.88,0.71
3100,2.88,2.79,11.88,0.71
3101,2.88,2.79,11.88,0.71
3102,2.88,2.79,11.88,0.71
3103,2.88,2.79,11.88,0.71
3104,2.88,2.79,11.88,0.71
3105,2.88,2.79,11.88,0.71
3106,2.88,2.79,11.88,0.71
3107,2.88,2.79,11.88,0.71
3108,2.88,2.79,11.88,0.71
3109,2.88,2.79,11.88,0.71
3110,2.88,2.79,11.88,0.71
3111,2.88,2.79,11.88,0.71
3112,2.88,2.79,11.88,0.71
3113,2.88,2.79,11.88,0.71
3114,2.88,2.79,11.88,0.71
3115,2.88,2.79,11.88,0.71
3116,2.88,2.79,11.88,0.71
3117,2.88,2.79,11.88,0.71
3118,2.88,2.79,11.88,0.71
3119,2.88,2.79,11.88,0.71
3120,2.88,2.79,11.88,0.71
3121,2.88,2.79,11.88,0.71
3122,2.88,2.79,11.88,0.71
3123,2.88,2.79,11.88,0.71
3124,2.88,2.79,11.88,0.71
3125,2.88,2.79,11.88,0.71
3126,2.88,2.79,11.88,0.71
3127,2.88,2.79,11.88,0.71
3128,2.88,2.79,11.88,0.71
3129,2.88,2.79,11.88,0.71
3130,2.88,2.79,11.88,0.71
3131,2.88,2.79,11.88,0.71
3132,2.88,2.79,11.88,0.71
3133,2.88,2.79,11.88,0.71
3134,2.88,2.79,11.88,0.71
3135,2.88,2.79,11.88,0.71
3136,2.88,2.79,11.88,0.71
3137,2.88,2.79,11.88,0.71
3138,2.88,2.79,11.88,0.71
3139,2.88,2.79,11.88,0.71
3140,2.88,2.79,11.88,0.71
3141,2.88,2.79,11.88,0.71
3142,2.88,2.79,11.88,0.71
3143,2.88,2.79,11.88,0.71
3144,2.88,2.79,11.88,0.71
3145,2.88,2.79,11.88,0.71
3146,2.88,2.79,11.88,0.71
3147,2.88,2.79,11.88,0.71
3148,2.88,2.79,11.88,0.71
3149,2.88,2.79,11.88,0.71
3150,2.88,2.79,11.88,0.71
3151,2.88,2.79,11.88,0.71
3152,2.88,2.79,11.88,0.71
3153,2.88,2.79,11.88,0.71
3154,2.88,2.79,11.88,0.71
3155,2.88,2.79,11.88,0.71
3156,2.88,2.79,11.88,0.71
3157,2.88,2.79,11.88,0.71
3158,2.88,2.79,11.88,0.71
3159,2.88,2.79,11.88,0.71
3160,2.88,2.79,11.88,0.71
3161,2.88,2.79,11.88,0.71
3162,2.88,2.79,11.88,0.71
3163,2.88,2.79,11.88,0.71
3164,2.88,2.79,11.88,0.71
3165,2.88,2.79,11.88,0.71
3166,2.88,2.79,11.88,0.71
3167,2.88,2.79,11.88,0.71
3168,2.88,2.79,11.88,0.71
3169,2.88,2.79,11.88,0.71
3170,2.88,2.79,11.88,0.71
3171,2.88,2.79,11.88,0.71
3172,2.88,2.79,11.88,0.71
3173,2.88,2.79,11.88,0.71
3174,2.88,2.79,11.88,0.71
3175,2.88,2.79,11.88,0.71
3176,2.88,2.79,11.88,0.71
3177,2.88,2.79,11.88,0.71
3178,2.88,2.79,11.88,0.71
3179,2.88,2.79,11.88,0.71
3180,2.88,2.79,11.88,0.71
3181,2.88,2.79,11.88,0.71
3182,2.88,2.79,11.88,0.71
3183,2.88,2.79,11.88,0.71
3184,2.88,2.79,11.88,0.71
3185,2.88,2.79,11.88,0.71
3186,2.88,2.79,11.88,0.71
3187,2.88,2.79,11.88,0.71
3188,2.88,2.79,11.88,0.71
3189,2.88,2.79,11.88,0.71
3190,2.88,2.79,11.88,0.71
3191,2.88,2.79,11.88,0.71
3192,2.88,2.79,11.88,0.71
3193,2.88,2.79,11.88,0.71
3194,2.88,2.79,11.88,0.71
3195,2.88,2.79,11.88,0.71
3196,2.88,2.79,11.88,0.71
3197,2.88,2.79,11.88,0.71
3198,2.88,2.79,11.88,0.71
3199,2.88,2.79,11.88,0.71
3200,2.88,2.79,11.88,0.71
3201,2.88,2.79,11.88,0.71
3202,2.88,2.79,11.88,0.71
3203,2.88,2.79,11.88,0.71
3204,2.88,2.79,11.88,0.71
3205,2.88,2.79,11.88,0.71
3206,2.88,2.79,11.88,0.71
3207,2.88,2.79,11.88,0.71
3208,2.88,2.79,11.88,0.71
3209,2.88,2.79,11.88,0.71
3210,2.88,2.79,11.88,0.71
3211,2.88,2.79,11.88,0.71
3212,2.88,2.79,11.88,0.71
3213,2.88,2.79,11.88,0.71
3214,2.88,2.79,11.88,0.71
3215,2.88,2.79,11.88,0.71
3216,2.88,2.79,11.88,0.71
3217,2.88,2.79,11.88,0.71
3218,2.88,2.79,11.88,0.71
3219,2.88,2.79,11.88,0.71
3220,2.88,2.79,11.88,0.71
3221,2.88,2.79,11.88,0.71
3222,2.88,2.79,11.88,0.71
3223,2.88,2.79,11.88,0.71
3224,2.88,2.79,11.88,0.71
3225,2.88,2.79,11.88,0.71
3226,2.88,2.79,11.88,0.71
3227,2.88,2.79,11.88,0.71
3228,2.88,2.79,11.88,0.71
3229,2.88,2.79,11.88,0.71
3230,2.88,2.79,11.88,0.71
3231,2.88,2.79,11.88,0.71
3232,2.88,2.79,11.88,0.71
3233,2.88,2.79,11.88,0.71
3234,2.88,2.79,11.88,0.71
3235,2.88,2.79,11.88,0.71
3236,2.88,2.79,11.88,0.71
3237,2.88,2.79,11.88,0.71
3238,2.88,2.79,11.88,0.71
3239,2.88,2.79,11.88,0.71
3240,2.88,2.79,11.88,0.71
3241,2.88,2.79,11.88,0.71
3242,2.88,2.79,11.88,0.71
3243,2.88,2.79,11.88,0.71
3244,2.88,2.79,11.88,0.71
3245,2.88,2.79,11.88,0.71
3246,2.88,2.79,11.88,0.71
3247,2.88,2.79,11.88,0.71
3248,2.88,2.79,11.88,0.71
3249,2.88,2.79,11.88,0.71
3250,2.88,2.79,11.88,0.71
3251,2.88,2.79,11.88,0.71
3252,2.88,2.79,11.88,0.71
3253,2.88,2.79,11.88,0.71
3254,2.88,2.79,11.88,0.71
3255,2.88,2.79,11.88,0.71
3256,2.88,2.79,11.88,0.71
3257,2.88,2.79,11.88,0.71
3258,2.88,2.79,11.88,0.71
3259,2.88,2.79,11.88,0.71
3260,2.88,2.79,11.88,0.71
3261,2.88,2.79,11.88,0.71
3262,2.88,2.79,11.88,0.71
3263,2.88,2.79,11.88,0.71
3264,2.88,2.79,11.88,0.71
3265,2.88,2.79,11.88,0.71
3266,2.88,2.79,11.88,0.71
3267,2.88,2.79,11.88,0.71
3268,2.88,2.79,11.88,0.71
3269,2.88,2.79,11.88,0.71
3270,2.88,2.79,11.88,0.71
3271,2.88,2.79,11.88,0.71
3272,2.88,2.79,11.88,0.71
3273,2.88,2.79,11.88,0.71
3274,2.88,2.79,11.88,0.71
3275,2.88,2.79,11.88,0.71
3276,2.88,2.79,11.88,0.71
3277,2.88,2.79,11.88,0.71
3278,2.88,2.79,11.88,0.71
3279,2.88,2.79,11.88,0.71
3280,2.88,2.79,11.88,0.71
3281,2.88,2.79,11.88,0.71
3282,2.88,2.79,11.88,0.71
3283,2.88,2.79,11.88,0.71
3284,2.88,2.79,11.88,0.71
3285,2.88,2.79,11.88,0.71
3286,2.88,2.79,11.88,0.71
3287,2.88,2.79,11.88,0.71
3288,2.88,2.79,11.88,0.71
3289,2.88,2.79,11.88,0.71
3290,2.88,2.79,11.88,0.71
3291,2.88,2.79,11.88,0.71
3292,2.88,2.79,11.88,0.71
3293,2.88,2.79,11.88,0.71
3294,2.88,2.79,11.88,0.71
3295,2.88,2.79,11.88,0.71
3296,2.88,2.79,11.88,0.71
3297,2.88,2.79,11.88,0.71
3298,2.88,2.79,11.88,0.71
3299,2.88,2.79,11.88,0.71
3300,2.88,2.79,11.88,0.71
3301,2.88,2.79,11.88,0.71
3302,2.88,2.79,11.88,0.71
3303,2.88,2.79,11.88,0.71
3304,2.88,2.79,11.88,0.71
3305,2.88,2.79,11.88,0.71
3306,2.88,2.79,11.88,0.71
3307,2.88,2.79,11.88,0.71
3308,2.88,2.79,11.88,0.71
3309,2.88,2.79,11.88,0.71
3310,2.88,2.79,11.88,0.71
3311,2.88,2.79,11.88,0.71
3312,2.88,2.79,11.88,0.71
3313,2.88,2.79,11.88,0.71
3314,2.88,2.79,11.88,0.71
3315,2.88,2.79,11.88,0.71
3316,2.88,2.79,11.88,0.71
3317,2.88,2.79,11.88,0.71
3318,2.88,2.79,11.88,0.71
3319,2.88,2.79,11.88,0.71
3320,2.88,2.79,11.88,0.71
3321,2.88,2.79,11.88,0.71
3322,2.88,2.79,11.88,0.71
3323,2.88,2.79,11.88,0.71
3324,2.88,2.79,11.88,0.71
3325,2.88,2.79,11.88,0.71
3326,2.88,2.79,11.88,0.71
3327,2.88,2.79,11.88,0.71
3328,2.88,2.79,11.88,0.71
3329,2.88,2.79,11.88,0.71
3330,2.88,2.79,11.88,0.71
3331,2.88,2.79,11.88,0.71
3332,2.88,2.79,11.88,0.71
3333,2.88,2.79,11.88,0.71
3334,2.88,2.79,11.88,0.71
3335,2.88,2.79,11.88,0.71
3336,2.88,2.79,11.88,0.71
3337,2.88,2.79,11.88,0.71
3338,2.88,2.79,11.88,0.71
3339,2.88,2.79,11.88,0.71
3340,2.88,2.79,11.88,0.71
3341,2.88,2.79,11.88,0.71
3342,2.88,2.79,11.88,0.71
3343,2.88,2.79,11.88,0.71
3344,2.88,2.79,11.88,0.71
3345,2.88,2.79,11.88,0.71
3346,2.88,2.79,11.88,0.71
3347,2.88,2.79,11.88,0.71
3348,2.88,2.79,11.88,0.71
3349,2.88,2.79,11.88,0.71
3350,2.88,2.79,11.88,0.71
3351,2.88,2.79,11.88,0.71
3352,2.88,2.79,11.88,0.71
3353,2.88,2.79,11.88,0.71
3354,2.88,2.79,11.88,0.71
3355,2.88,2.79,11.88,0.71
3356,2.88,2.79,11.88,0.71
3357,2.88,2.79,11.88,0.71
3358,2.88,2.79,11.88,0.71
3359,2.88,2.79,11.88,0.71
3360,2.88,2.79,11.88,0.71
3361,2.88,2.79,11.88,0.71
3362,2.88,2.79,11.88,0.71
3363,2.88,2.79,11.88,0.71
3364,2.88,2.79,11.88,0.71
3365,2.88,2.79,11.88,0.71
3366,2.88,2.79,11.88,0.71
3367,2.88,2.79,11.88,0.71
3368,2.88,2.79,11.88,0.71
3369,2.88,2.79,11.88,0.71
3370,2.88,2.79,11.88,0.71
3371,2.88,2.79,11.88,0.71
3372,2.88,2.79,11.88,0.71
3373,2.88,2.79,11.88,0.71
3374,2.88,2.79,11.88,0.71
3375,2.88,2.79,11.88,0.71
3376,2.88,2.79,11.88,0.71
3377,2.88,2.79,11.88,0.71
3378,2.88,2.79,11.88,0.71
3379,2.88,2.79,11.88,0.71
3380,2.88,2.79,11.88,0.71
3381,2.88,2.79,11.88,0.71
3382,2.88,2.79,11.88,0.71
3383,2.88,2.79,11.88,0.71
3384,2.88,2.79,11.88,0.71
3385,2.88,2.79,11.88,0.71
3386,2.88,2.79,11.88,0.71
3387,2.88,2.79,11.88,0.71
3388,2.88,2.79,11.88,0.71
3389,2.88,2.79,11.88,0.71
3390,2.88,2.79,11.88,0.71
3391,2.88,2.79,11.88,0.71
3392,2.88,2.79,11.88,0.71
3393,2.88,2.79,11.88,0.71
3394,2.88,2.79,11.88,0.71
3395,2.88,2.79,11.88,0.71
3396,2.88,2.79,11.88,0.71
3397,2.88,2.79,11.88,0.71
3398,2.88,2.79,11.88,0.71
3399,2.88,2.79,11.88,0.71
3400,2.88,2.79,11.88,0.71
3401,2.88,2.79,11.88,0.71
3402,2.88,2.79,11.88,0.71
3403,2.88,2.79,11.88,0.71
3404,2.88,2.79,11.88,0.71
3405,2.88,2.79,11.88,0.71
3406,2.88,2.79,11.88,0.71
3407,2.88,2.79,11.88,0.71
3408,2.88,2.79,11.88,0.71
3409,2.88,2.79,11.88,0.71
3410,2.88,2.79,11.88,0.71
3411,2.88,2.79,11.88,0.71
3412,2.88,2.79,11.88,0.71
3413,2.88,2.79,11.88,0.71
3414,2.88,2.79,11.88,0.71
3415,2.88,2.79,11.88,0.71
3416,2.88,2.79,11.88,0.71
3417,2.88,2.79,11.88,0.71
3418,2.88,2.79,11.88,0.71
3419,2.88,2.79,11.88,0.71
3420,2.88,2.79,11.88,0.71
3421,2.88,2.79,11.88,0.71
3422,2.88,2.79,11.88,0.71
3423,2.88,2.79,11.88,0.71
3424,2.88,2.79,11.88,0.71
3425,2.88,2.79,11.88,0.71
3426,2.88,2.79,11.88,0.71
3427,2.88,2.79,11.88,0.71
3428,2.88,2.79,11.88,0.71
3429,2.88,2.79,11.88,0.71
3430,2.88,2.79,11.88,0.71
3431,2.88,2.79,11.88,0.71
3432,2.88,2.79,11.88,0.71
3433,2.88,2.79,11.88,0.71
3434,2.88,2.79,11.88,0.71
3435,2.88,2.79,11.88,0.71
3436,2.88,2.79,11.88,0.71
3437,2.88,2.79,11.88,0.71
3438,2.88,2.79,11.88,0.71
3439,2.88,2.79,11.88,0.71
3440,2.88,2.79,11.88,0.71
3441,2.88,2.79,11.88,0.71
3442,2.88,2.79,11.88,0.71
3443,2.88,2.79,11.88,0.71
3444,2.88,2.79,11.88,0.71
3445,2.88,2.79,11.88,0.71
3446,2.88,2.79,11.88,0.71
3447,2.88,2.79,11.88,0.71
3448,2.88,2.79,11.88,0.71
3449,2.88,2.79,11.88,0.71
3450,2.88,2.79,11.88,0.71
3451,2.88,2.79,11.88,0.71
3452,2.88,2.79,11.88,0.71
3453,2.88,2.79,11.88,0.71
3454,2.88,2.79,11.88,0.71
3455,2.88,2.79,11.88,0.71
3456,2.88,2.79,11.88,0.71
3457,2.88,2.79,11.88,0.71
3458,2.88,2.79,11.88,0.71
3459,2.88,2.79,11.88,0.71
3460,2.88,2.79,11.88,0.71
3461,2.88,2.79,11.88,0.71
3462,2.88,2.79,11.88,0.71
3463,2.88,2.79,11.88,0.71
3464,2.88,2.79,11.88,0.71
3465,2.88,2.79,11.88,0.71
3466,2.88,2.79,11.88,0.71
3467,2.88,2.79,11.88,0.71
3468,2.88,2.79,11.88,0.71
3469,2.88,2.79,11.88,0.71
3470,2.88,2.79,11.88,0.71
3471,2.88,2.79,11.88,0.71
3472,2.88,2.79,11.88,0.71
3473,2.88,2.79,11.88,0.71
3474,2.88,2.79,11.88,0.71
3475,2.88,2.79,11.88,0.71
3476,2.88,2.79,11.88,0.71
3477,2.88,2.79,11.88,0.71
3478,2.88,2.79,11.88,0.71
3479,2.88,2.79,11.88,0.71
3480,2.88,2.79,11.88,0.71
3481,2.88,2.79,11.88,0.71
3482,2.88,2.79,11.88,0.71
3483,2.88,2.79,11.88,0.71
3484,2.88,2.79,11.88,0.71
3485,2.88,2.79,11.88,0.71
3486,2.88,2.79,11.88,0.71
3487,2.88,2.79,11.88,0.71
3488,2.88,2.79,11.88,0.71
3489,2.88,2.79,11.88,0.71
3490,2.88,2.79,11.88,0.71
3491,2.88,2.79,11.88,0.71
3492,2.88,2.79,11.88,0.71
3493,2.88,2.79,11.88,0.71
3494,2.88,2.79,11.88,0.71
3495,2.88,2.79,11.88,0.71
3496,2.88,2.79,11.88,0.71
3497,2.88,2.79,11.88,0.71
3498,2.88,2.79,11.88,0.71
3499,2.88,2.79,11.88,0.71
3500,2.88,2.79,11.88,0.71
3501,2.88,2.79,11.88,0.71
3502,2.88,2.79,11.88,0.71
3503,2.88,2.79,11.88,0.71
3504,2.88,2.79,11.88,0.71
3505,2.88,2.79,11.88,0.71
3506,2.88,2.79,11.88,0.71
3507,2.88,2.79,11.88,0.71
3508,2.88,2.79,11.88,0.71
3509,2.88,2.79,11.88,0.71
3510,2.88,2.79,11.88,0.71
3511,2.88,2.79,11.88,0.71
3512,2.88,2.79,11.88,0.71
3513,2.88,2.79,11.88,0.71
3514,2.88,2.79,11.88,0.71
3515,2.88,2.79,11.88,0.71
3516,2.88,2.79,11.88,0.71
3517,2.88,2.79,11.88,0.71
3518,2.88,2.79,11.88,0.71
3519,2.88,2.79,11.88,0.71
3520,2.88,2.79,11.88,0.71
3521,2.88,2.79,11.88,0.71
3522,2.88,2.79,11.88,0.71
3523,2.88,2.79,11.88,0.71
3524,2.88,2.79,11.88,0.71
3525,2.88,2.79,11.88,0.71
3526,2.88,2.79,11.88,0.71
3527,2.88,2.79,11.88,0.71
3528,2.88,2.79,11.88,0.71
3529,2.88,2.79,11.88,0.71
3530,2.88,2.79,11.88,0.71
3531,2.88,2.79,11.88,0.71
3532,2.88,2.79,11.88,0.71
3533,2.88,2.79,11.88,0.71
3534,2.88,2.79,11.88,0.71
3535,2.88,2.79,11.88,0.71
3536,2.88,2.79,11.88,0.71
3537,2.88,2.79,11.88,0.71
3538,2.88,2.79,11.88,0.71
3539,2.88,2.79,11.88,0.71
3540,2.88,2.79,11.88,0.71
3541,2.88,2.79,11.88,0.71
3542,2.88,2.79,11.88,0.71
3543,2.88,2.79,11.88,0.71
3544,2.88,2.79,11.88,0.71
3545,2.88,2.79,11.88,0.71
3546,2.88,2.79,11.88,0.71
3547,2.88,2.79,11.88,0.71
3548,2.88,2.79,11.88,0.71
3549,2.88,2.79,11.88,0.71
3550,2.88,2.79,11.88,0.71
3551,2.88,2.79,11.88,0.71
3552,2.88,2.79,11.88,0.71
3553,2.88,2.79,11.88,0.71
3554,2.88,2.79,11.88,0.71
3555,2.88,2.79,11.88,0.71
3556,2.88,2.79,11.88,0.71
3557,2.88,2.79,11.88,0.71
3558,2.88,2.79,11.88,0.71
3559,2.88,2.79,11.88,0.71
3560,2.88,2.79,11.88,0.71
3561,2.88,2.79,11.88,0.71
3562,2.88,2.79,11.88,0.71
3563,2.88,2.79,11.88,0.71
3564,2.88,2.79,11.88,0.71
3565,2.88,2.79,11.88,0.71
3566,2.88,2.79,11.88,0.71
3567,2.88,2.79,11.88,0.71
3568,2.88,2.79,11.88,0.71
3569,2.88,2.79,11.88,0.71
3570,2.88,2.79,11.88,0.71
3571,2.88,2.79,11.88,0.71
3572,2.88,2.79,11.88,0.71
3573,2.88,2.79,11.88,0.71
3574,2.88,2.79,11.88,0.71
3575,2.88,2.79,11.88,0.71
3576,2.88,2.79,11.88,0.71
3577,2.88,2.79,11.88,0.71
3578,2.88,2.79,11.88,0.71
3579,2.88,2.79,11.88,0.71
3580,2.88,2.79,11.88,0.71
3581,2.88,2.79,11.88,0.71
3582,2.88,2.79,11.88,0.71
3583,2.88,2.79,11.88,0.71
3584,2.88,2.79,11.88,0.71
3585,2.88,2.79,11.88,0.71
3586,2.88,2.79,11.88,0.71
3587,2.88,2.79,11.88,0.71
3588,2.88,2.79,11.88,0.71
3589,2.88,2.79,11.88,0.71
3590,2.88,2.79,11.88,0.71
3591,2.88,2.79,11.88,0.71
3592,2.88,2.79,11.88,0.71
3593,2.88,2.79,11.88,0.71
3594,2.88,2.79,11.88,0.71
3595,2.88,2.79,11.88,0.71
3596,2.88,2.79,11.88,0.71
3597,2.88,2.79,11.88,0.71
3598,2.88,2.79,11.88,0.71
3599,2.88,2.79,11.88,0.71
3600,2.88,2.79,11.88,0.71
3601,2.88,2.79,11.88,0.71
3602,2.88,2.79,11.88,0.71
3603,2.88,2.79,11.88,0.71
3604,2.88,2.79,11.88,0.71
3605,2.88,2.79,11.88,0.71
3606,2.88,2.79,11.88,0.71
3607,2.88,2.79,11.88,0.71
3608,2.88,2.79,11.88,0.71
3609,2.88,2.79,11.88,0.71
3610,2.88,2.79,11.88,0.71
3611,2.88,2.79,11.88,0.71
3612,2.88,2.79,11.88,0.71
3613,2.88,2.79,11.88,0.71
3614,2.88,2.79,11.88,0.71
3615,2.88,2.79,11.88,0.71
3616,2.88,2.79,11.88,0.71
3617,2.88,2.79,11.88,0.71
3618,2.88,2.79,11.88,0.71
3619,2.88,2.79,11.88,0.71
3620,2.88,2.79,11.88,0.71
3621,2.88,2.79,11.88,0.71
3622,2.88,2.79,11.88,0.71
3623,2.88,2.79,11.88,0.71
3624,2.88,2.79,11.88,0.71
3625,2.88,2.79,11.88,0.71
3626,2.88,2.79,11.88,0.71
3627,2.88,2.79,11.88,0.71
3628,2.88,2.79,11.88,0.71
3629,2.88,2.79,11.88,0.71
3630,2.88,2.79,11.88,0.71
3631,2.88,2.79,11.88,0.71
3632,2.88,2.79,11.88,0.71
3633,2.88,2.79,11.88,0.71
3634,2.88,2.79,11.88,0.71
3635,2.88,2.79,11.88,0.71
3636,2.88,2.79,11.88,0.71
3637,2.88,2.79,11.88,0.71
3638,2.88,2.79,11.88,0.71
3639,2.88,2.79,11.88,0.71
3640,2.88,2.79,11.88,0.71
3641,2.88,2.79,11.88,0.71
3642,2.88,2.79,11.88,0.71
3643,2.88,2.79,11.88,0.71
3644,2.88,2.79,11.88,0.71
3645,2.88,2.79,11.88,0.71
3646,2.88,2.79,11.88,0.71
3647,2.88,2.79,11.88,0.71
3648,2.88,2.79,11.88,0.71
3649,2.88,2.79,11.88,0.71
3650,2.88,2.79,11.88,0.71
3651,2.88,2.79,11.88,0.71
3652,2.88,2.79,11.88,0.71
3653,2.88,2.79,11.88,0.71
3654,2.88,2.79,11.88,0.71
3655,2.88,2.79,11.88,0.71
3656,2.88,2.79,11.88,0.71
3657,2.88,2.79,11.88,0.71
3658,2.88,2.79,11.88,0.71
3659,2.88,2.79,11.88,0.71
3660,2.88,2.79,11.88,0.71
3661,2.88,2.79,11.88,0.71
3662,2.88,2.79,11.88,0.71
3663,2.88,2.79,11.88,0.71
3664,2.88,2.79,11.88,0.71
3665,2.88,2.79,11.88,0.71
3666,2.88,2.79,11.88,0.71
3667,2.88,2.79,11.88,0.71
3668,2.88,2.79,11.88,0.71
3669,2.88,2.79,11.88,0.71
